rule_id,message,file,line,col,index,Annotator_1,Annotator_2,Resolution,Last Round,Resolution comment,same,issue_local,reported_as,issue_url,status,reason,comment_2,reason.1,label,url,repo_owner,repo_name,name,stars,issues,forks,contributors,commits,latest_commit_date,days_since_latest_commit
ql-oversized-circuit,Circuit 'circ_reciever' never manipulates some of its 3qubits.,reciever_teleportation_e52ab5.py,7,17.0,Circuit 'circ_reciever' never manipulates some of its 3qubits.reciever_teleportation_e52ab5.py7,NW,,,NW,,,,,,,ROV2,,,NW,https://github.com/shreeshjha/GroveMail/blob/5ba923e738db3bef15e73110ec1c39bfa348c27f/Reciever_Teleportation.py,shreeshjha,GroveMail,GroveMail,0.0,0.0,0.0,1.0,3.0,2022-03-20 07:48:29+00:00,715.0
ql-oversized-circuit,Circuit 'mcx_dirty_ancilla' never manipulates some of its 6qubits.,test_mcx_gate_065857.py,122,29.0,Circuit 'mcx_dirty_ancilla' never manipulates some of its 6qubits.test_mcx_gate_065857.py122,FP,,,FP,,,,,,,RCC3,,,FP,https://github.com/qclib/qclib/blob/90b4cd886972a7858081bf9cd5709783bfbf6789/test/test_mcx_gate.py,qclib,qclib,qclib,29.0,1.0,18.0,9.0,30.0,2024-02-28 19:47:45+00:00,4.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 4qubits.,main_ad6fd9.py,73,13.0,Circuit 'circuit' never manipulates some of its 4qubits.main_ad6fd9.py73,NW,,,NW,,,,,,,ROV2,,,NW,https://github.com/menegolli/Quantum_synth/blob/c82eb003eb36fc94ef219ca2b802a9ae8fbf6616/main.py,menegolli,Quantum_synth,Quantum_synth,16.0,3.0,3.0,2.0,15.0,2020-09-14 11:12:12+00:00,1267.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 2qubits.,07_variational_circuits_f6a719.py,561,11.0,Circuit 'circuit' never manipulates some of its 2qubits.07_variational_circuits_f6a719.py561,TP,,,TP,,,08_f6a719_561,new_report,https://github.com/NewHarmony/QML-MOOC/pull/1,01/03/2024,ROV4,,,TP,https://github.com/NewHarmony/QML-MOOC/blob/77815359100ae9a4e7d707a114a8190df32dfcc5/qiskit_version/07_Variational_Circuits.ipynb,NewHarmony,QML-MOOC,QML-MOOC,0.0,1.0,1.0,13.0,30.0,2021-07-12 11:40:04+00:00,966.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 4qubits.,easy_qnn_0305db.py,26,11.0,Circuit 'circuit' never manipulates some of its 4qubits.easy_qnn_0305db.py26,TP,,,TP,,,08_0305db_26,new_report,https://github.com/rathilakshika/QNN/issues/1,01/03/2024,ROV4,,,TP,https://github.com/rathilakshika/QNN/blob/964c9b91a8e990099fd419c90f4cf7ee877afff5/Loss_plots/generate_data/easy_qnn.py,rathilakshika,QNN,QNN,0.0,1.0,0.0,1.0,30.0,2021-08-07 04:02:01+00:00,940.0
ql-oversized-circuit,Circuit 'qcx' never manipulates some of its 4qubits.,util_7c12eb.py,913,11.0,Circuit 'qcx' never manipulates some of its 4qubits.util_7c12eb.py913,FP,,,FP,,,,,,,ROV5,,,FP,https://github.com/rocdawn12/double_cross_resonance_gate/blob/1daaf6c751aca768396690d4f19963b70bee7599/util.py,rocdawn12,double_cross_resonance_gate,double_cross_resonance_gate,2.0,0.0,0.0,1.0,9.0,2022-05-14 18:12:25+00:00,659.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 2qubits.,qiskit_2_4_more_circuit_identities_aa878d.py,95,10.0,Circuit 'qc' never manipulates some of its 2qubits.qiskit_2_4_more_circuit_identities_aa878d.py95,NW,,,NW,,,,,,,ROV2,,,NW,https://github.com/physicalattraction/quantum-computing-tutorial/blob/f88fe925c5988b61339cda25908eb587f1c9acd3/src/qiskit_2_4_more_circuit_identities.py,physicalattraction,quantum-computing-tutorial,quantum-computing-tutorial,0.0,0.0,0.0,1.0,18.0,2022-06-09 14:02:27+00:00,634.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 4qubits.,dmft6_3cfa29.py,233,15.0,Circuit 'circuit' never manipulates some of its 4qubits.dmft6_3cfa29.py233,TP,,,TP,,,,no_inactive,,,ROV4,,,TP,https://github.com/LilyHeAsamiko/QC/blob/78e8a6427c6cd1bbf0529f39ca055956eec539da/Hofstadter_butterfly/DMFT6.py,LilyHeAsamiko,QC,QC,0.0,0.0,0.0,1.0,30.0,2023-04-06 13:04:26+00:00,333.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 5qubits.,gates_9e3a8a.py,105,6.0,Circuit 'qc' never manipulates some of its 5qubits.gates_9e3a8a.py105,FP,,,FP,,,,,,,ROV8,,,FP,https://github.com/idnm/cpflow/blob/71f98c807491030afedc439b35bf563892b147c5/cpflow/gates.py,idnm,cpflow,cpflow,9.0,0.0,1.0,1.0,30.0,2023-01-17 11:34:27+00:00,412.0
ql-oversized-circuit,Circuit 'circ' never manipulates some of its 3qubits.,qgates_4e7d74.py,77,8.0,Circuit 'circ' never manipulates some of its 3qubits.qgates_4e7d74.py77,TP,,,TP,,,,no_teaching_code,,,ROV4,,,TP,https://github.com/marioantolinezh/QuantumComputing/blob/8ef2146f9effe6aa0300716af42fdbf102fe0fd4/qGates.py,marioantolinezh,QuantumComputing,QuantumComputing,0.0,0.0,0.0,1.0,11.0,2022-02-28 00:37:08+00:00,735.0
ql-oversized-circuit,Circuit 'qcinv' never manipulates some of its 10qubits.,qrealboosting32_ef6327.py,743,11.0,Circuit 'qcinv' never manipulates some of its 10qubits.qrealboosting32_ef6327.py743,NW,,,NW,,,,,,,ROV3,,,NW,https://github.com/braqiiit/QRealBoost/blob/09b364f55c08e18214871fe928cbe0cbd9ae9179/upload_for/Q_variation/Breast%20Cancer/QRealboost/Q_8/QRealBoosting32.py,braqiiit,QRealBoost,QRealBoost,0.0,0.0,0.0,3.0,30.0,2023-06-06 07:38:40+00:00,272.0
ql-oversized-circuit,Circuit 'ch' never manipulates some of its 1qubits.,channel_length_sim_cebcd5.py,28,6.0,Circuit 'ch' never manipulates some of its 1qubits.channel_length_sim_cebcd5.py28,FP,,,FP,,,,,,,ROV7,,,FP,https://github.com/SowmitraDas/Quantum-Repeater-using-Quantum-Circuits/blob/710a7dfcf34cdd59d25b057d41de44155de1e465/channel_length_sim.py,SowmitraDas,Quantum-Repeater-using-Quantum-Circuits,Quantum-Repeater-using-Quantum-Circuits,5.0,0.0,2.0,1.0,3.0,2020-11-10 13:41:03+00:00,1210.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 2qubits.,qiskitwrapper_d60eee.py,21,13.0,Circuit 'circuit' never manipulates some of its 2qubits.qiskitwrapper_d60eee.py21,NW,,,NW,,,,,,,ROV1,,,NW,https://github.com/rundekugel/qiskit-wrapper/blob/50bb755fa2a82ccd3b72cba8458ab8d06f231277/qiskitwrapper.py,rundekugel,qiskit-wrapper,qiskit-wrapper,0.0,0.0,0.0,1.0,6.0,2021-02-28 12:44:26+00:00,1100.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 8qubits.,qiskit_test_49241d.py,112,10.0,Circuit 'qc' never manipulates some of its 8qubits.qiskit_test_49241d.py112,FP,FP,FP,FP,,True,,,,,ROV8,,,FP,https://github.com/boyesjo/tma4500/blob/41c56c2cd29e3763832334701fd2c676f2cb4bc8/code/qcnn_pennylane/qiskit_test.py,boyesjo,tma4500,tma4500,0.0,0.0,0.0,1.0,30.0,2022-12-22 12:24:42+00:00,438.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 2qubits.,test_parallel_9a7d0f.py,28,10.0,Circuit 'qc' never manipulates some of its 2qubits.test_parallel_9a7d0f.py28,NW,,,NW,,,,,,,ROV1,,,NW,https://github.com/epiqc/PartialCompilation/blob/50d80f56efdf754e40a0b1dd00404788a03fdf3d/qiskit-terra/test/python/tools/test_parallel.py,epiqc,PartialCompilation,PartialCompilation,11.0,0.0,2.0,3.0,30.0,2019-09-16 23:35:41+00:00,1630.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 5qubits.,lib_circuits_6e575d.py,51,10.0,Circuit 'qc' never manipulates some of its 5qubits.lib_circuits_6e575d.py51,FP,,,FP,,,,,,,ROV5,,,FP,https://github.com/carstenblank/Quantum-classifier-with-tailored-quantum-kernels---Supplemental/blob/7c3188f0b71e825bc8ce2b1577a93d10b34abdbc/dc_qiskit_swaptest_classifier/lib_circuits.py,carstenblank,Quantum-classifier-with-tailored-quantum-kernels---Supplemental,Quantum-classifier-with-tailored-quantum-kernels---Supplemental,11.0,0.0,1.0,1.0,16.0,2019-12-15 20:27:13+00:00,1540.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 2qubits.,a03_deutsch_algorithm_solutions_checkpoint_cd1511.py,129,15.0,Circuit 'circuit' never manipulates some of its 2qubits.a03_deutsch_algorithm_solutions_checkpoint_cd1511.py129,TP,NW,TP,TP,,False,,no_teaching_code,,,ROV9,,,TP,https://github.com/asif-saad/qSilver/blob/4f7c1d3a402376d9a080994e65f34f38f53658bb/silver/.ipynb_checkpoints/A03_Deutsch_Algorithm_Solutions-checkpoint.ipynb,asif-saad,qSilver,qSilver,0.0,0.0,0.0,1.0,1.0,2022-03-10 06:36:49+00:00,725.0
ql-oversized-circuit,Circuit 'circ' never manipulates some of its 5qubits.,vqls_fa901d.py,123,20.0,Circuit 'circ' never manipulates some of its 5qubits.vqls_fa901d.py123,FP,,,FP,,,,,,,ROV5,,,FP,https://github.com/janeyeon/Variational-Quantum-Linear-Solver/blob/1fd748b3d7f281339a2589d55eba9611855765de/latex2sympy-master/vqls.py,janeyeon,Variational-Quantum-Linear-Solver,Variational-Quantum-Linear-Solver,6.0,0.0,1.0,3.0,15.0,2022-03-06 06:32:32+00:00,729.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 2qubits.,runtime_f31cc2.py,310,18.0,Circuit 'qc' never manipulates some of its 2qubits.runtime_f31cc2.py310,NW,,,NW,,,,,,,ROV3,,,NW,https://github.com/LucianoPereiraValenzuela/Parallel_QND_measurement_tomography/blob/913a2ee9b393338066da6f16ecf2b0b8452bf159/codes/runtime/runtime.py,LucianoPereiraValenzuela,Parallel_QND_measurement_tomography,Parallel_QND_measurement_tomography,0.0,0.0,0.0,1.0,30.0,2022-11-21 10:55:57+00:00,469.0
ql-oversized-circuit,Circuit 'qc2' never manipulates some of its 2qubits.,test_circuit_combine_extend_a76ce4.py,69,15.0,Circuit 'qc2' never manipulates some of its 2qubits.test_circuit_combine_extend_a76ce4.py69,TP,,,TP,,,,no_because_test,,,ROV6,,,TP,https://github.com/niefermar/CuanticaProgramacion/blob/cf066149b4bd769673e83fd774792e9965e5dbc0/test/python/test_circuit_combine_extend.py,niefermar,CuanticaProgramacion,CuanticaProgramacion,0.0,0.0,0.0,30.0,30.0,2018-08-04 15:14:06+00:00,2038.0
ql-oversized-circuit,Circuit 'qc3' never manipulates some of its 1qubits.,day_203_20universality_69a67f.py,271,7.0,Circuit 'qc3' never manipulates some of its 1qubits.day_203_20universality_69a67f.py271,TP,TP,TP,TP,,True,,no_teaching_code,,,ROV4,,,TP,https://github.com/mnp-club/Quantum_Computing_Workshop_2020/blob/20c287e220c000f2b00dbf87a103325498fa6263/Notebooks/Day%203%20Universality.ipynb,mnp-club,Quantum_Computing_Workshop_2020,Quantum_Computing_Workshop_2020,45.0,1.0,39.0,4.0,30.0,2020-08-19 13:26:33+00:00,1293.0
ql-oversized-circuit,Circuit 'qcinv' never manipulates some of its 10qubits.,qrealboosting32_2b0f47.py,743,11.0,Circuit 'qcinv' never manipulates some of its 10qubits.qrealboosting32_2b0f47.py743,NW,,,NW,,,,,,,ROV3,,,NW,https://github.com/braqiiit/QRealBoost/blob/09b364f55c08e18214871fe928cbe0cbd9ae9179/Q_variation/Breast%20Cancer/QRealboost/Q_6/QRealBoosting32.py,braqiiit,QRealBoost,QRealBoost,0.0,0.0,0.0,3.0,30.0,2023-06-06 07:38:40+00:00,272.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 2qubits.,bell_test_quantum_139c2d.py,14,10.0,Circuit 'qc' never manipulates some of its 2qubits.bell_test_quantum_139c2d.py14,NW,,,NW,,,,,,,ROV3,,,NW,https://github.com/sybarits/quantum-computing/blob/6d5c872ed64cc969aa5611e3a291811561f6415c/q-play/bell-test-quantum.py,sybarits,quantum-computing,quantum-computing,0.0,0.0,0.0,1.0,5.0,2022-12-23 01:32:16+00:00,437.0
ql-oversized-circuit,Circuit 'circ' never manipulates some of its 2qubits.,test_cost_3449df.py,320,12.0,Circuit 'circ' never manipulates some of its 2qubits.test_cost_3449df.py320,NW,FP,FP,FP,,False,,TO_DISCUSS_BETTER,,,ROV2,,,FP,https://github.com/FredericSauv/qc_optim/blob/a1ed6ef41eb28035f7e93483997a477fcfd42731/tests/test_cost.py,FredericSauv,qc_optim,qc_optim,0.0,0.0,5.0,4.0,30.0,2021-07-15 16:40:37+00:00,962.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 1qubits.,measurement_tests_fdc8b4.py,224,14.0,Circuit 'qc' never manipulates some of its 1qubits.measurement_tests_fdc8b4.py224,TP,,,TP,,,,no_because_test,,,ROV6,,,TP,https://github.com/Farquhar13/QNN-Gen/blob/4901f6bc16942732210ec2b5b16433f32f10fab3/Tests/measurement_tests.py,Farquhar13,QNN-Gen,QNN-Gen,6.0,0.0,2.0,1.0,30.0,2020-12-23 02:09:14+00:00,1167.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 2qubits.,test_structure_aaba85.py,45,14.0,Circuit 'qc' never manipulates some of its 2qubits.test_structure_aaba85.py45,TP,,,TP,,,,no_because_test,,,ROV6,,,TP,https://github.com/jakelishman/qiskit-qasm2/blob/d5c145e6ca08f3bdea54822dbdf054c5ce72e02c/tests/test_structure.py,jakelishman,qiskit-qasm2,qiskit-qasm2,4.0,0.0,0.0,1.0,30.0,2023-03-11 01:43:40+00:00,359.0
ql-oversized-circuit,Circuit 'qc2' never manipulates some of its 2qubits.,test_quantumprogram_6f378f.py,1344,15.0,Circuit 'qc2' never manipulates some of its 2qubits.test_quantumprogram_6f378f.py1344,TP,,,TP,,,,no_because_test,,,ROV6,,,TP,https://github.com/brzepkowski/college/blob/1a909cd100dd9592a8c8d4551c3c71de315a7161/Masters%20Thesis/test_quantumprogram.py,brzepkowski,college,college,0.0,0.0,0.0,1.0,3.0,2021-09-15 12:31:44+00:00,901.0
ql-oversized-circuit,Circuit 'eavesuccgate' never manipulates some of its 1qubits.,qkd_dashboard_greesan_5bf1cb.py,452,20.0,Circuit 'eavesuccgate' never manipulates some of its 1qubits.qkd_dashboard_greesan_5bf1cb.py452,TP,,,TP,,,,no_interactive_use,,,ROV10,,,TP,https://github.com/ery010/qkd_sim/blob/0cb6e1446077f59254a7a99c5d9adcc827b4e7ad/notebooks/qkd_dashboard_Greesan.ipynb,ery010,qkd_sim,qkd_sim,1.0,2.0,0.0,2.0,30.0,2022-06-13 21:09:33+00:00,629.0
ql-oversized-circuit,Circuit 'circuit_2' never manipulates some of its 3qubits.,test_iqm_backend_9dfa5b.py,238,17.0,Circuit 'circuit_2' never manipulates some of its 3qubits.test_iqm_backend_9dfa5b.py238,TP,,,TP,,,,no_because_test,,,ROV4,,,TP,https://github.com/iqm-finland/qiskit-on-iqm/blob/57231e72de45536b5e500f9d79b4309656e1d74e/tests/test_iqm_backend.py,iqm-finland,qiskit-on-iqm,qiskit-on-iqm,19.0,2.0,4.0,13.0,30.0,2024-02-27 10:07:22+00:00,6.0
ql-unmeasurable-qubits,Circuit 'qc' has more qubits (2) than classical  bits (0),summary_of_quantumoperations_eb69ce.py,128,6.0,Circuit 'qc' has more qubits (2) than classical  bits (0)summary_of_quantumoperations_eb69ce.py128,FP,,,FP,,,,,,,RUN3,,,FP,https://github.com/kosycoder/qiskit/blob/910fde68802a94f3745b7f534ce5c46fd725390b/summary_of_quantumoperations.py,kosycoder,qiskit,qiskit,0.0,0.0,0.0,1.0,1.0,2021-07-23 18:31:12+00:00,954.0
ql-unmeasurable-qubits,"Circuit 'opt_qc' has more qubits (9) than classical  bits (3)
Circuit 'opt_qc' has more qubits (11) than classical  bits (3)",benchmark_72ca3d.py,1023,10.0,"Circuit 'opt_qc' has more qubits (9) than classical  bits (3)
Circuit 'opt_qc' has more qubits (11) than classical  bits (3)benchmark_72ca3d.py1023",NW,,,NW,,,,,,,RUN2,,,NW,https://github.com/Chibikuri/qwopt/blob/e65549db83142af4c6b63cce9f55050ee87fb27a/notebook/benchmark.py,Chibikuri,qwopt,qwopt,6.0,10.0,1.0,2.0,30.0,2022-02-11 03:33:39+00:00,752.0
ql-unmeasurable-qubits,Circuit 'qc' has more qubits (2) than classical  bits (0),3_more_circuit_identities_checkpoint_986a09.py,83,6.0,Circuit 'qc' has more qubits (2) than classical  bits (0)3_more_circuit_identities_checkpoint_986a09.py83,NW,TP,TP,TP,,False,,no_teaching_code,,,RUN5,,,TP,https://github.com/AGuyNextDoor/Qiskit/blob/c5b1f5a072d2b8699f39c0a527cde6a596141623/2_Multiple%20Qubits%20and%20Entanglement/.ipynb_checkpoints/3_more-circuit-identities-checkpoint.ipynb,AGuyNextDoor,Qiskit,Qiskit,0.0,0.0,0.0,1.0,6.0,2021-02-16 14:08:20+00:00,1112.0
ql-unmeasurable-qubits,Circuit 'circ' has more qubits (2) than classical  bits (0),test_simulator_interfaces_41087e.py,48,16.0,Circuit 'circ' has more qubits (2) than classical  bits (0)test_simulator_interfaces_41087e.py48,FP,,,FP,,,,,,,RUN3,,,FP,https://github.com/indisoluble/qasm-simulator-cpp-debian-pkg/blob/5fb81719defacf8731b96c74d934d7bf9191afa8/qiskit-sdk-py-0.5.1/test/python/test_simulator_interfaces.py,indisoluble,qasm-simulator-cpp-debian-pkg,qasm-simulator-cpp-debian-pkg,0.0,0.0,0.0,1.0,10.0,2018-05-19 23:41:52+00:00,2115.0
ql-unmeasurable-qubits,Circuit 'qctot' has more qubits (2) than classical  bits (0),gate_apply_3a61af.py,104,17.0,Circuit 'qctot' has more qubits (2) than classical  bits (0)gate_apply_3a61af.py104,FP,FP,FP,FP,,True,,TO_DISCUSS_BETTER,,,RUN2,,,FP,https://github.com/melody16843/quantum-error-mitigation/blob/775df0cb0581428639dd83bbcfc2bd0cb912fef7/gate_apply.py,melody16843,quantum-error-mitigation,quantum-error-mitigation,1.0,0.0,0.0,2.0,11.0,2022-03-10 03:17:07+00:00,725.0
ql-unmeasurable-qubits,Circuit 'cu2' has more qubits (3) than classical  bits (0),ex2_fr_dc4911.py,145,7.0,Circuit 'cu2' has more qubits (3) than classical  bits (0)ex2_fr_dc4911.py145,TP,,,TP,,,,no_teaching_code,,,RUN9,,,TP,https://github.com/zgreco2000/ibm-quantum-challenge-2021/blob/18a315a90c06015f76045efbcc135336551181a8/content/ex2/ex2-fr.ipynb,zgreco2000,ibm-quantum-challenge-2021,ibm-quantum-challenge-2021,0.0,0.0,0.0,30.0,30.0,2021-07-15 03:46:28+00:00,963.0
ql-unmeasurable-qubits,Circuit 'circuit' has more qubits (1) than classical  bits (0),drag_dephasings_simulated_93633d.py,81,19.0,Circuit 'circuit' has more qubits (1) than classical  bits (0)drag_dephasings_simulated_93633d.py81,NW,,,NW,,,,,,,RUN2,,,NW,https://github.com/singular-value/optimizations_via_openpulse/blob/8d7b927ab4cb3efd5fc9b26eb255cfb2dd85f871/DRAG_Dephasings_SIMULATED.ipynb,singular-value,optimizations_via_openpulse,optimizations_via_openpulse,13.0,0.0,6.0,3.0,30.0,2020-04-23 05:11:19+00:00,1411.0
ql-unmeasurable-qubits,Circuit 'circuit' has more qubits (7) than classical  bits (4),bug_iswap_d874b3.py,355,11.0,Circuit 'circuit' has more qubits (7) than classical  bits (4)bug_iswap_d874b3.py355,FP,,,FP,,,,,,,RUN3,,,FP,https://github.com/Serock3/Master_thesis_QEC_simulation/blob/bfc808d5e73b7e0bc77f7a36bdc373f7d27a4c8f/trash/bug_iSWAP.py,Serock3,Master_thesis_QEC_simulation,Master_thesis_QEC_simulation,2.0,0.0,0.0,2.0,30.0,2021-12-11 09:31:38+00:00,814.0
ql-unmeasurable-qubits,Circuit 'qiskit_circuit' has more qubits (6) than classical  bits (0),test_qulacs_converter_ec6aa2.py,60,22.0,Circuit 'qiskit_circuit' has more qubits (6) than classical  bits (0)test_qulacs_converter_ec6aa2.py60,TP,,,TP,,,,no_because_test,,,RUN7,,,TP,https://github.com/q-group-work/naniwa/blob/8fbc26ca10c8a13c0712bf4be391165fdfd52a53/tests/test_qulacs_converter.py,q-group-work,naniwa,naniwa,4.0,3.0,0.0,3.0,30.0,2022-03-18 04:16:18+00:00,717.0
ql-unmeasurable-qubits,"Circuit 'opt_qc2' has more qubits (9) than classical  bits (3)
Circuit 'opt_qc2' has more qubits (11) than classical  bits (3)",benchmark_72ca3d.py,874,11.0,"Circuit 'opt_qc2' has more qubits (9) than classical  bits (3)
Circuit 'opt_qc2' has more qubits (11) than classical  bits (3)benchmark_72ca3d.py874",NW,,,NW,,,,,,,RUN2,,,NW,https://github.com/Chibikuri/qwopt/blob/e65549db83142af4c6b63cce9f55050ee87fb27a/notebook/benchmark.py,Chibikuri,qwopt,qwopt,6.0,10.0,1.0,2.0,30.0,2022-02-11 03:33:39+00:00,752.0
ql-unmeasurable-qubits,Circuit 'circ2' has more qubits (4) than classical  bits (0),test_circuit_multi_registers_00747f.py,44,17.0,Circuit 'circ2' has more qubits (4) than classical  bits (0)test_circuit_multi_registers_00747f.py44,NW,,,NW,,,,no_because_test,,,RUN4,,,NW,https://github.com/epiqc/PartialCompilation/blob/50d80f56efdf754e40a0b1dd00404788a03fdf3d/qiskit-terra/test/python/circuit/test_circuit_multi_registers.py,epiqc,PartialCompilation,PartialCompilation,11.0,0.0,2.0,3.0,30.0,2019-09-16 23:35:41+00:00,1630.0
ql-unmeasurable-qubits,Circuit 'qc' has more qubits (3) than classical  bits (0),test_sdg_gate_56b97a.py,30,14.0,Circuit 'qc' has more qubits (3) than classical  bits (0)test_sdg_gate_56b97a.py30,TP,,,TP,,,,no_because_test,,,RUN7,,,TP,https://github.com/QuantestPy/quantestpy/blob/6799675c9326d026e01dec6c6600306de03825d4/test/with_qiskit/simulator/state_vector_circuit/test_sdg_gate.py,QuantestPy,quantestpy,quantestpy,9.0,29.0,3.0,3.0,30.0,2023-04-01 03:28:06+00:00,338.0
ql-unmeasurable-qubits,Circuit 'qc' has more qubits (13) than classical  bits (4),qram_f283bf.py,1725,10.0,Circuit 'qc' has more qubits (13) than classical  bits (4)qram_f283bf.py1725,FP,,,FP,,,,,,,RUN1,,,FP,https://github.com/Simula-COMPLEX/MutTG-paper/blob/fb7ec57f8ed101045d0f2bd573baf8a8cc078547/code/programs/QRAM.py,Simula-COMPLEX,MutTG-paper,MutTG-paper,0.0,0.0,0.0,2.0,10.0,2022-04-12 08:32:04+00:00,692.0
ql-unmeasurable-qubits,"Circuit 'opt_qc' has more qubits (4) than classical  bits (2)
Circuit 'opt_qc' has more qubits (6) than classical  bits (2)",benchmark_72ca3d.py,234,14.0,"Circuit 'opt_qc' has more qubits (4) than classical  bits (2)
Circuit 'opt_qc' has more qubits (6) than classical  bits (2)benchmark_72ca3d.py234",NW,,,NW,,,,,,,RUN2,,,NW,https://github.com/Chibikuri/qwopt/blob/e65549db83142af4c6b63cce9f55050ee87fb27a/notebook/benchmark.py,Chibikuri,qwopt,qwopt,6.0,10.0,1.0,2.0,30.0,2022-02-11 03:33:39+00:00,752.0
ql-unmeasurable-qubits,Circuit 'circuit' has more qubits (2) than classical  bits (0),quantumcircuit_20withoutmeasure_e133f5.py,17,11.0,Circuit 'circuit' has more qubits (2) than classical  bits (0)quantumcircuit_20withoutmeasure_e133f5.py17,TP,FP,FP,FP,"intent: measrue via statevector, no need for a classical circuit",False,,,,,RUN3,,,FP,https://github.com/sujitmandal/Quantum-Programming/blob/1d348c307584bb804255eab75357789786ac5437/QuantumCircuit%20WithoutMeasure.py,sujitmandal,Quantum-Programming,Quantum-Programming,0.0,0.0,1.0,1.0,8.0,2021-03-02 07:52:03+00:00,1098.0
ql-unmeasurable-qubits,Circuit 'circuit' has more qubits (128) than classical  bits (0),multiplier_5c47de.py,18,11.0,Circuit 'circuit' has more qubits (128) than classical  bits (0)multiplier_5c47de.py18,TP,,,TP,,,,no_interactive_use,,,RUN5,,,TP,https://github.com/amitcrypto/ARIA-Blocks-Qiskit/blob/8a5e59e99b93377b152c39c521d4205713db056e/Multiplier.py,amitcrypto,ARIA-Blocks-Qiskit,ARIA-Blocks-Qiskit,3.0,0.0,1.0,1.0,20.0,2020-11-05 18:10:01+00:00,1214.0
ql-unmeasurable-qubits,Circuit 'circH' has more qubits (1) than classical  bits (0),4_measurement_4332e2.py,51,9.0,Circuit 'circH' has more qubits (1) than classical  bits (0)4_measurement_4332e2.py51,NW,,,NW,,,,,,,RUN4,,,NW,https://github.com/maru-labo/ibm-q-handson/blob/869bbad1f3403fa63ec09f52f49cb1d679117645/4_measurement.ipynb,maru-labo,ibm-q-handson,ibm-q-handson,8.0,0.0,2.0,1.0,9.0,2019-10-07 04:42:55+00:00,1610.0
ql-unmeasurable-qubits,"Circuit 'qc_err_on' has more qubits (3) than classical  bits (0)
Circuit 'qc_err_on' has more qubits (5) than classical  bits (0)
Circuit 'qc_err_on' has more qubits (3) than classical  bits (5)
Circuit 'qc_err_on' has more qubits (5) than classical  bits (5)",3bit_flip_qecc_943e31.py,162,21.0,"Circuit 'qc_err_on' has more qubits (3) than classical  bits (0)
Circuit 'qc_err_on' has more qubits (5) than classical  bits (0)
Circuit 'qc_err_on' has more qubits (3) than classical  bits (5)
Circuit 'qc_err_on' has more qubits (5) than classical  bits (5)3bit_flip_qecc_943e31.py162",FP,,,FP,,,,,,,RUN3,,,FP,https://github.com/AlexsashaV4/bachelor_thesis_QEC/blob/d7b731fec1abc3dec6b73ea3a1677031db44fcad/QEC_Simulations/3Bit_flip_QECC.py,AlexsashaV4,bachelor_thesis_QEC,bachelor_thesis_QEC,0.0,0.0,0.0,1.0,19.0,2021-11-04 11:26:49+00:00,851.0
ql-unmeasurable-qubits,"Circuit 'nopt_qc' has more qubits (9) than classical  bits (3)
Circuit 'nopt_qc' has more qubits (11) than classical  bits (3)",benchmark_72ca3d.py,806,11.0,"Circuit 'nopt_qc' has more qubits (9) than classical  bits (3)
Circuit 'nopt_qc' has more qubits (11) than classical  bits (3)benchmark_72ca3d.py806",TP,FP,NW,NW,"code too complex to reverse engineering the intent of the develper control register, is tha ancilla?",False,,,,,RUN2,,,NW,https://github.com/Chibikuri/qwopt/blob/e65549db83142af4c6b63cce9f55050ee87fb27a/notebook/benchmark.py,Chibikuri,qwopt,qwopt,6.0,10.0,1.0,2.0,30.0,2022-02-11 03:33:39+00:00,752.0
ql-unmeasurable-qubits,Circuit 'circ0' has more qubits (2) than classical  bits (0),draft_qnn12_0e9c87.py,21,9.0,Circuit 'circ0' has more qubits (2) than classical  bits (0)draft_qnn12_0e9c87.py21,TP,,,TP,,,,no_interactive_use,,,RUN9,,,TP,https://github.com/husisy/learning/blob/512b4da52c8c6e2461d633ab44e5a5b88f36d203/python/qiskit/qnn/draft_qnn12.py,husisy,learning,learning,9.0,0.0,4.0,1.0,30.0,2024-01-22 05:09:35+00:00,42.0
